run_id,request_id,seq,warmup,path,model,prompt_id,loss_pct,delay_ms,condition,wall_start,wall_end,ttft_ms,total_ms,connect_ms,headers_ms,tokens,eval_count,tokens_per_s,ok,failure,detail,loadavg_1m,prompt_nonce
m6-sweep,2b9c8b00a479,45,0,ran,qwen2.5:0.5b,short,5,0,c062.1,1789627427.074821,1789627428.491774,1074.074,1416.848,1036.439,1074.022,25,26,70.017,1,,,8.14,fba424a4
m6-sweep,4f4311b78c5c,46,0,ran,qwen2.5:0.5b,short,5,0,c062.1,1789627428.99202,1789627430.191796,1085.93,1199.565,1046.774,1085.872,30,31,255.205,1,,,7.73,0e1316bb
m6-sweep,9edb9020b6b1,47,0,ran,qwen2.5:0.5b,short,5,0,c062.1,1789627430.69207,1789627430.88955,67.731,197.374,23.198,67.679,31,32,231.404,1,,,7.73,8367e2c3
m6-sweep,55b9782cab39,48,0,ran,qwen2.5:0.5b,short,5,0,c062.1,1789627431.389783,1789627431.55471,75.225,164.785,35.402,75.189,24,25,256.813,1,,,7.73,f8a641de
m6-sweep,daa7b097e660,49,0,ran,qwen2.5:0.5b,short,5,0,c062.1,1789627432.054976,1789627432.236267,73.115,181.173,31.755,73.063,24,25,212.848,1,,,7.73,dc0adfad
m6-sweep,31b7b71f6f41,50,0,ran,qwen2.5:0.5b,short,5,0,c062.1,1789627432.736515,1789627432.900658,71.313,164.045,29.233,71.277,23,24,237.242,1,,,7.73,dd1bc6ae
m6-sweep,5521ae65a76a,51,0,ran,qwen2.5:0.5b,short,5,0,c062.1,1789627433.400879,1789627433.566263,71.714,165.27,30.008,71.663,24,25,245.844,1,,,7.73,8b982907
m6-sweep,0fb049531682,52,0,ran,qwen2.5:0.5b,short,5,0,c062.1,1789627434.066508,1789627435.311024,1090.164,1244.4,1032.122,1090.092,31,32,194.506,1,,,7.35,83be5523
m6-sweep,2f177d85ca6d,0,1,ran,qwen2.5:3b,long,1,100,c063.1,1789627437.848258,1789627442.472912,3402.536,4624.553,233.526,3402.488,111,112,90.015,1,,,7.32,f0228a60
m6-sweep,401ba986d49c,1,1,ran,qwen2.5:3b,long,1,100,c063.1,1789627442.973161,1789627444.878591,584.689,1905.321,219.019,584.644,104,105,77.993,1,,,7.32,d1d7cf9f
m6-sweep,8369a104be9a,2,1,ran,qwen2.5:3b,long,1,100,c063.1,1789627445.378841,1789627447.078435,599.813,1699.488,229.288,599.773,105,106,94.573,1,,,6.90,17a8078e
m6-sweep,09237fb395cf,3,0,ran,qwen2.5:3b,long,1,100,c063.1,1789627447.579625,1789627450.132247,1308.291,2552.523,220.247,1308.255,119,120,94.838,1,,,6.75,75389b39
m6-sweep,4ad0438f6607,4,0,ran,qwen2.5:3b,long,1,100,c063.1,1789627450.633172,1789627452.491273,600.172,1857.878,231.916,600.137,120,121,94.617,1,,,6.75,f98cb22b
m6-sweep,421cd68c2b0a,5,0,ran,qwen2.5:3b,long,1,100,c063.1,1789627452.991787,1789627454.634527,595.731,1642.607,231.101,595.692,100,101,94.567,1,,,6.75,037209bd
m6-sweep,63b00d94e174,6,0,ran,qwen2.5:3b,long,1,100,c063.1,1789627455.134801,1789627456.941649,598.849,1806.742,231.676,598.812,116,117,95.207,1,,,6.44,51716114
m6-sweep,d4b365ae81c7,7,0,ran,qwen2.5:3b,long,1,100,c063.1,1789627457.441943,1789627458.852752,596.058,1410.673,230.047,596.016,78,79,94.523,1,,,6.44,7e326bb5
m6-sweep,56c58a265965,8,0,ran,qwen2.5:3b,long,1,100,c063.1,1789627459.353053,1789627461.129023,599.407,1775.864,232.706,599.371,112,113,94.351,1,,,6.41,36bed5b9
m6-sweep,0daadfc0f65b,9,0,ran,qwen2.5:3b,long,1,100,c063.1,1789627461.629261,1789627463.098849,605.024,1469.485,238.38,604.988,83,84,94.857,1,,,6.41,94d49b1e
m6-sweep,d57e03f4a2a5,10,0,ran,qwen2.5:3b,long,1,100,c063.1,1789627463.599072,1789627466.280174,1362.211,2680.982,234.643,1362.158,102,103,76.586,1,,,6.30,805b0ae5
m6-sweep,17d7a58e59c7,11,0,ran,qwen2.5:3b,long,1,100,c063.1,1789627466.780455,1789627468.50009,589.811,1719.493,225.901,589.773,108,109,94.717,1,,,6.30,c73f2a27
m6-sweep,8927450a2c41,12,0,ran,qwen2.5:3b,long,1,100,c063.1,1789627469.00037,1789627470.799926,592.119,1799.429,228.597,592.076,116,117,95.253,1,,,6.35,bb7ebcc8
m6-sweep,d14eeb964ae3,13,0,ran,qwen2.5:3b,long,1,100,c063.1,1789627471.300201,1789627473.136012,586.39,1835.709,222.069,586.346,109,110,86.447,1,,,6.35,904b6878
m6-sweep,f32893185d92,14,0,ran,qwen2.5:3b,long,1,100,c063.1,1789627473.636235,1789627474.970577,599.281,1334.199,230.936,599.245,70,71,93.888,1,,,6.35,511c0408
m6-sweep,85c44933f857,15,0,ran,qwen2.5:3b,long,1,100,c063.1,1789627475.470882,1789627476.88973,591.205,1418.75,224.798,591.161,79,80,94.255,1,,,7.21,fbbea6c9
m6-sweep,0b539a7c1f3e,16,0,ran,qwen2.5:3b,long,1,100,c063.1,1789627477.389973,1789627478.812593,600.855,1422.523,234.792,600.818,79,80,94.929,1,,,7.21,a1b123aa
m6-sweep,daba3a97db2b,17,0,ran,qwen2.5:3b,long,1,100,c063.1,1789627479.312837,1789627481.015401,597.356,1702.459,228.053,597.303,79,80,70.582,1,,,7.11,1b4722e0
m6-sweep,5790efc5e5fc,18,0,ran,qwen2.5:3b,long,1,100,c063.1,1789627481.515626,1789627483.079802,601.312,1564.025,234.556,601.276,92,93,94.525,1,,,7.11,585d0c29
m6-sweep,57caf5bae9a0,19,0,ran,qwen2.5:3b,long,1,100,c063.1,1789627483.580088,1789627486.018571,1626.667,2438.391,1241.649,1626.595,77,78,93.628,1,,,6.94,8848de3f
m6-sweep,40f95f964604,20,0,ran,qwen2.5:3b,long,1,100,c063.1,1789627486.518784,1789627488.130628,595.441,1611.738,226.793,595.361,97,98,94.461,1,,,6.94,dcca7917
m6-sweep,3aebe2bb8f2c,21,0,ran,qwen2.5:3b,long,1,100,c063.1,1789627488.630875,1789627490.34524,594.168,1714.259,225.733,594.123,107,108,94.635,1,,,6.70,3da02284
m6-sweep,2249f90e4b5d,22,0,ran,qwen2.5:3b,long,1,100,c063.1,1789627490.845452,1789627492.646286,599.487,1800.735,230.983,599.442,102,103,84.079,1,,,6.70,340033ce
m6-sweep,d2d85c14716b,23,0,ran,qwen2.5:3b,long,1,100,c063.1,1789627493.146521,1789627494.480397,600.718,1333.771,232.417,600.681,70,71,94.127,1,,,6.70,4a802187
m6-sweep,38bbb52c8fe3,24,0,ran,qwen2.5:3b,long,1,100,c063.1,1789627494.98061,1789627496.492723,596.896,1512.021,226.299,596.851,87,88,93.976,1,,,6.41,83733d75
m6-sweep,8302d401215d,25,0,ran,qwen2.5:3b,long,1,100,c063.1,1789627496.992925,1789627498.812093,597.887,1818.971,226.96,597.848,117,118,94.998,1,,,6.41,4fa5d893
m6-sweep,37e0199ab74a,26,0,ran,qwen2.5:3b,long,1,100,c063.1,1789627499.312288,1789627500.873752,609.55,1561.368,236.772,609.514,87,88,90.353,1,,,6.21,e28e8ae5
m6-sweep,7771854e9c8f,27,0,ran,qwen2.5:3b,long,1,100,c063.1,1789627501.374004,1789627503.963551,1354.417,2589.449,225.066,1354.381,116,117,93.115,1,,,6.21,3864f584
m6-sweep,ecbac80cc34f,28,0,ran,qwen2.5:3b,long,1,100,c063.1,1789627504.463819,1789627505.886097,591.131,1422.174,219.633,591.096,79,80,93.858,1,,,6.44,ea3863b7
m6-sweep,a8c239180f35,29,0,ran,qwen2.5:3b,long,1,100,c063.1,1789627506.386569,1789627508.992689,1402.465,2605.938,239.891,1402.413,112,113,92.233,1,,,6.44,1768af05
m6-sweep,4235f55f34a7,30,0,ran,qwen2.5:3b,long,1,100,c063.1,1789627509.493047,1789627511.132415,590.829,1639.241,226.49,590.793,100,101,94.429,1,,,7.04,0110f822
m6-sweep,6e836d50d3a1,31,0,ran,qwen2.5:3b,long,1,100,c063.1,1789627511.632697,1789627513.238979,598.158,1606.167,225.246,598.121,94,95,92.261,1,,,7.04,19382d3e
m6-sweep,69d26502463d,32,0,ran,qwen2.5:3b,long,1,100,c063.1,1789627513.739222,1789627516.192559,1370.666,2453.225,237.786,1370.629,101,102,92.374,1,,,7.60,d281452f
m6-sweep,491b2c857e7f,33,0,ran,qwen2.5:3b,long,1,100,c063.1,1789627516.692763,1789627519.421358,1631.173,2728.47,1252.793,1631.135,105,106,94.778,1,,,7.60,b25f3ec7
m6-sweep,7049b76f4f5d,34,0,ran,qwen2.5:3b,long,1,100,c063.1,1789627519.921605,1789627521.954002,601.954,2032.301,239.145,601.918,119,120,82.497,1,,,7.39,76c8241c
m6-sweep,36a7e60e687d,35,0,ran,qwen2.5:3b,long,1,100,c063.1,1789627522.454257,1789627524.326802,592.911,1872.442,224.497,592.875,122,123,94.566,1,,,7.39,415dcbe6
m6-sweep,c540910461b5,36,0,ran,qwen2.5:3b,long,1,100,c063.1,1789627524.82702,1789627526.716054,606.589,1888.933,235.212,606.551,122,123,94.358,1,,,7.20,6906aaac
m6-sweep,d54342c453d8,37,0,ran,qwen2.5:3b,long,1,100,c063.1,1789627527.21631,1789627529.76746,1333.71,2550.976,227.925,1333.666,116,117,94.474,1,,,7.20,36cf9edd
m6-sweep,b708faa09e42,38,0,ran,qwen2.5:3b,long,1,100,c063.1,1789627530.26779,1789627532.020455,596.66,1752.568,237.019,596.614,107,108,91.703,1,,,6.86,9ac01aac
m6-sweep,a3657de28d26,39,0,ran,qwen2.5:3b,long,1,100,c063.1,1789627532.520765,1789627534.173364,587.525,1652.439,224.983,587.489,102,103,94.843,1,,,6.86,fab44b25
m6-sweep,d29f02130821,40,0,ran,qwen2.5:3b,long,1,100,c063.1,1789627534.673717,1789627536.107409,594.569,1433.55,230.399,594.524,80,81,94.162,1,,,6.55,f86db3ef
m6-sweep,17328d2d9a23,41,0,ran,qwen2.5:3b,long,1,100,c063.1,1789627536.607709,1789627539.191692,1512.548,2583.87,218.851,1512.51,102,103,94.276,1,,,6.55,02e5b35f
m6-sweep,3ad80523c6c5,42,0,ran,qwen2.5:3b,long,1,100,c063.1,1789627539.691932,1789627541.487045,598.606,1795.004,230.655,598.57,114,115,94.45,1,,,6.43,4d7840d8
m6-sweep,cae7fd4ac0ca,43,0,ran,qwen2.5:3b,long,1,100,c063.1,1789627541.987295,1789627543.913761,595.674,1926.359,225.777,595.636,113,114,84.167,1,,,6.43,03c40908
m6-sweep,6356d50d7dcc,44,0,ran,qwen2.5:3b,long,1,100,c063.1,1789627544.413981,1789627546.258421,596.698,1844.346,225.193,596.655,119,120,94.578,1,,,7.44,417b485c
m6-sweep,f0baa238cc56,45,0,ran,qwen2.5:3b,long,1,100,c063.1,1789627546.758656,1789627548.385535,607.585,1626.786,238.534,607.546,97,98,94.191,1,,,7.44,4951841d
m6-sweep,7efd5b747f94,46,0,ran,qwen2.5:3b,long,1,100,c063.1,1789627548.885761,1789627550.643922,579.565,1758.059,231.906,579.529,98,99,82.308,1,,,7.24,8df67b3c
m6-sweep,f3e01b54c9ae,47,0,ran,qwen2.5:3b,long,1,100,c063.1,1789627551.144164,1789627552.973681,593.61,1829.421,224.838,593.565,118,119,94.675,1,,,7.24,9f068270
m6-sweep,77df3ab281b9,48,0,ran,qwen2.5:3b,long,1,100,c063.1,1789627553.473964,1789627554.996172,607.627,1522.101,236.476,607.592,87,88,94.043,1,,,7.24,9a49a141
m6-sweep,cc07413b9b3b,49,0,ran,qwen2.5:3b,long,1,100,c063.1,1789627555.496433,1789627557.104033,592.877,1607.5,222.826,592.842,97,98,94.616,1,,,6.98,08726c89
m6-sweep,a59b660ecc76,50,0,ran,qwen2.5:3b,long,1,100,c063.1,1789627557.604271,1789627559.289415,602.104,1685.042,231.642,602.04,103,104,94.188,1,,,6.98,4f954537
m6-sweep,d97cae1f2fb5,51,0,ran,qwen2.5:3b,long,1,100,c063.1,1789627559.789634,1789627561.567261,600.035,1777.521,229.723,599.998,112,113,94.269,1,,,6.82,6a51370a
m6-sweep,d20f58454411,52,0,ran,qwen2.5:3b,long,1,100,c063.1,1789627562.067505,1789627563.550525,612.213,1482.915,235.602,612.168,83,84,94.177,1,,,6.82,dd7b004b
m6-sweep,507035c11df3,0,1,ran,qwen2.5:1.5b,short,0,200,c064.1,1789627566.078807,1789627569.947163,3447.082,3868.266,438.69,3447.029,18,19,40.362,1,,,6.60,2e97c2cd
m6-sweep,60d4d8a41688,1,1,ran,qwen2.5:1.5b,short,0,200,c064.1,1789627570.44741,1789627571.741199,872.235,1293.676,422.457,872.167,18,19,40.338,1,,,6.31,f8c5c59f
m6-sweep,f0735eddb51d,2,1,ran,qwen2.5:1.5b,short,0,200,c064.1,1789627572.241452,1789627573.551245,878.54,1309.711,423.83,878.498,21,22,46.385,1,,,6.31,72eb4da0
m6-sweep,854efbde76fb,3,0,ran,qwen2.5:1.5b,short,0,200,c064.1,1789627574.051479,1789627575.34618,870.08,1294.598,421.394,870.005,18,19,40.045,1,,,7.25,d07c5be1
m6-sweep,10fb3737f3f6,4,0,ran,qwen2.5:1.5b,short,0,200,c064.1,1789627575.846465,1789627577.152865,871.706,1306.311,421.498,871.647,21,22,46.019,1,,,7.25,7ac8fc80
m6-sweep,ed6ea4838b33,5,0,ran,qwen2.5:1.5b,short,0,200,c064.1,1789627577.653091,1789627578.95014,866.763,1296.966,420.967,866.705,20,21,44.165,1,,,7.25,ed28fc2e
m6-sweep,a205d22e88a5,6,0,ran,qwen2.5:1.5b,short,0,200,c064.1,1789627579.450387,1789627580.743572,870.724,1293.071,422.364,870.627,46,47,106.547,1,,,6.82,b6507064
m6-sweep,adcbcda9a3e1,7,0,ran,qwen2.5:1.5b,short,0,200,c064.1,1789627581.243778,1789627582.551722,876.048,1307.854,426.354,875.991,18,19,39.37,1,,,6.82,c6f163bd
m6-sweep,b5223bbc1995,8,0,ran,qwen2.5:1.5b,short,0,200,c064.1,1789627583.051935,1789627584.356133,884.517,1304.101,437.091,884.459,18,19,40.516,1,,,6.82,a537dd93
m6-sweep,73cb400ffead,9,0,ran,qwen2.5:1.5b,short,0,200,c064.1,1789627584.856375,1789627586.172788,886.986,1316.322,437.975,886.947,18,19,39.596,1,,,6.44,66fac240
m6-sweep,f4ca6c5758da,10,0,ran,qwen2.5:1.5b,short,0,200,c064.1,1789627586.673016,1789627587.968877,866.375,1295.74,419.039,866.301,20,21,44.251,1,,,6.44,b43fb153
m6-sweep,80b2001e2b51,11,0,ran,qwen2.5:1.5b,short,0,200,c064.1,1789627588.469142,1789627589.764863,872.764,1295.626,419.816,872.716,18,19,40.202,1,,,6.44,1e97d774
m6-sweep,a750741f0e42,12,0,ran,qwen2.5:1.5b,short,0,200,c064.1,1789627590.265075,1789627591.576471,887.983,1311.293,438.525,887.941,18,19,40.16,1,,,6.48,ccb937f2
m6-sweep,1b9530f87f91,13,0,ran,qwen2.5:1.5b,short,0,200,c064.1,1789627592.076699,1789627593.383675,886.472,1306.883,438.509,886.433,18,19,40.437,1,,,6.48,3e0d68c1
m6-sweep,bbccf156d527,14,0,ran,qwen2.5:1.5b,short,0,200,c064.1,1789627593.883914,1789627595.198454,885.246,1314.423,438.044,885.15,18,19,39.611,1,,,6.20,0ed08848
m6-sweep,1d9426ca5d8a,15,0,ran,qwen2.5:1.5b,short,0,200,c064.1,1789627595.698696,1789627596.995535,868.709,1296.739,419.758,868.663,18,19,39.717,1,,,6.20,6961c452
m6-sweep,02427959581d,16,0,ran,qwen2.5:1.5b,short,0,200,c064.1,1789627597.49575,1789627598.806502,883.17,1310.664,438.131,883.132,18,19,39.767,1,,,6.20,ac39b017
m6-sweep,44df9bab8887,17,0,ran,qwen2.5:1.5b,short,0,200,c064.1,1789627599.306734,1789627600.624825,885.985,1317.989,437.873,885.944,18,19,39.351,1,,,6.75,5ccb80f1
m6-sweep,214976ed2ee6,18,0,ran,qwen2.5:1.5b,short,0,200,c064.1,1789627601.12503,1789627602.440049,881.157,1314.909,435.853,881.049,18,19,39.193,1,,,6.75,18ff16f1
m6-sweep,290e98b3880b,19,0,ran,qwen2.5:1.5b,short,0,200,c064.1,1789627602.940312,1789627604.25965,888.759,1319.236,438.869,888.704,18,19,39.491,1,,,6.75,211fcf3e
m6-sweep,8deef925e47a,20,0,ran,qwen2.5:1.5b,short,0,200,c064.1,1789627604.759876,1789627606.057827,865.202,1297.859,419.635,865.139,18,19,39.292,1,,,6.37,8824cc76
m6-sweep,bd2d8093aa8f,21,0,ran,qwen2.5:1.5b,short,0,200,c064.1,1789627606.558052,1789627607.866098,884.886,1307.956,437.082,884.807,18,19,40.182,1,,,6.37,5649b297
m6-sweep,27eca7adb468,22,0,ran,qwen2.5:1.5b,short,0,200,c064.1,1789627608.366397,1789627609.679838,889.048,1313.349,438.63,888.99,18,19,40.066,1,,,6.37,09b097ef
m6-sweep,fe1e89ce2776,23,0,ran,qwen2.5:1.5b,short,0,200,c064.1,1789627610.180075,1789627611.493369,889.152,1313.203,437.813,889.103,18,19,40.089,1,,,6.10,d467370e
m6-sweep,ff247e54715a,24,0,ran,qwen2.5:1.5b,short,0,200,c064.1,1789627611.99358,1789627613.312872,888.254,1319.195,440.248,888.205,18,19,39.449,1,,,6.10,955bcad5
m6-sweep,0c8608bb0d6c,25,0,ran,qwen2.5:1.5b,short,0,200,c064.1,1789627613.81313,1789627615.133835,887.465,1320.62,439.881,887.411,18,19,39.247,1,,,5.77,0b74edad
m6-sweep,1520aeb5527b,26,0,ran,qwen2.5:1.5b,short,0,200,c064.1,1789627615.634069,1789627616.943938,887.813,1309.772,439.456,887.754,18,19,40.288,1,,,5.77,694d8534
m6-sweep,e9bfb8be8e84,27,0,ran,qwen2.5:1.5b,short,0,200,c064.1,1789627617.44417,1789627618.732876,867.792,1288.617,419.1,867.752,18,19,40.397,1,,,5.77,d7c489c4
m6-sweep,c482dc49e3ef,28,0,ran,qwen2.5:1.5b,short,0,200,c064.1,1789627619.233095,1789627620.553615,889.181,1320.425,439.315,889.134,18,19,39.421,1,,,6.43,3184036c
m6-sweep,66ab003c70fd,29,0,ran,qwen2.5:1.5b,short,0,200,c064.1,1789627621.053863,1789627622.3599,878.631,1305.939,432.079,878.552,18,19,39.784,1,,,6.43,e14d132b
m6-sweep,5b471cd9f118,30,0,ran,qwen2.5:1.5b,short,0,200,c064.1,1789627622.860144,1789627624.170089,886.976,1309.847,440.565,886.918,18,19,40.201,1,,,6.43,a06a5486
m6-sweep,839516ff2d67,31,0,ran,qwen2.5:1.5b,short,0,200,c064.1,1789627624.670371,1789627626.143548,866.554,1473.093,418.587,866.497,18,19,28.028,1,,,6.39,beda4bc6
m6-sweep,4f4634bf97dd,32,0,ran,qwen2.5:1.5b,short,0,200,c064.1,1789627626.643741,1789627627.950878,886.468,1307.018,439.678,886.382,18,19,40.423,1,,,6.39,2ad01979
m6-sweep,95e10165a69a,33,0,ran,qwen2.5:1.5b,short,0,200,c064.1,1789627628.451135,1789627629.740484,867.373,1289.252,418.889,867.321,18,19,40.296,1,,,6.39,98fa5c5f
m6-sweep,40068b315a9c,34,0,ran,qwen2.5:1.5b,short,0,200,c064.1,1789627630.240719,1789627631.552538,872.889,1311.705,420.101,872.838,62,63,139.011,1,,,6.20,80809941
m6-sweep,359f0b72e271,35,0,ran,qwen2.5:1.5b,short,0,200,c064.1,1789627632.052757,1789627633.365645,877.504,1312.786,431.358,877.441,18,19,39.055,1,,,6.20,42d8b569
m6-sweep,d4ccaadef6e7,36,0,ran,qwen2.5:1.5b,short,0,200,c064.1,1789627633.86587,1789627635.16613,870.505,1300.147,422.877,870.415,18,19,39.568,1,,,5.87,160e483c
m6-sweep,79d87a3948ab,37,0,ran,qwen2.5:1.5b,short,0,200,c064.1,1789627635.666445,1789627636.961245,870.122,1294.688,422.079,870.066,18,19,40.041,1,,,5.87,d463a3e5
m6-sweep,fc10a6fb9e7c,38,0,ran,qwen2.5:1.5b,short,0,200,c064.1,1789627637.461473,1789627638.754628,869.99,1293.044,421.292,869.84,18,19,40.184,1,,,5.87,d14e2c1b
m6-sweep,945f42c34054,39,0,ran,qwen2.5:1.5b,short,0,200,c064.1,1789627639.254889,1789627640.547064,871.515,1292.065,420.595,871.442,18,19,40.423,1,,,6.68,6a59eb12
m6-sweep,6f7925ece61f,40,0,ran,qwen2.5:1.5b,short,0,200,c064.1,1789627641.047277,1789627642.353538,870.33,1306.168,421.131,870.286,21,22,45.889,1,,,6.68,439dd31f
m6-sweep,a9aead175e7f,41,0,ran,qwen2.5:1.5b,short,0,200,c064.1,1789627642.85381,1789627644.178736,895.823,1324.828,439.848,895.777,25,26,55.943,1,,,6.68,0e9f20e6
m6-sweep,aa7c77f32d14,42,0,ran,qwen2.5:1.5b,short,0,200,c064.1,1789627644.678989,1789627645.975247,870.021,1296.167,418.806,869.983,18,19,39.892,1,,,6.54,8c7146bd
m6-sweep,833d5062020e,43,0,ran,qwen2.5:1.5b,short,0,200,c064.1,1789627646.475459,1789627647.785966,884.891,1310.398,438.25,884.854,18,19,39.952,1,,,6.54,094e578a
m6-sweep,48933cc00808,44,0,ran,qwen2.5:1.5b,short,0,200,c064.1,1789627648.286225,1789627649.600204,886.732,1313.889,439.812,886.686,18,19,39.798,1,,,6.54,1da74ba3
m6-sweep,4acbea268a77,45,0,ran,qwen2.5:1.5b,short,0,200,c064.1,1789627650.100428,1789627651.396651,866.422,1296.125,419.552,866.325,18,19,39.562,1,,,6.50,91a7b910
m6-sweep,1f635701cd17,46,0,ran,qwen2.5:1.5b,short,0,200,c064.1,1789627651.896882,1789627653.187684,869.7,1290.706,418.644,869.624,18,19,40.379,1,,,6.50,7c478f25
m6-sweep,29ef2d62c42c,47,0,ran,qwen2.5:1.5b,short,0,200,c064.1,1789627653.68791,1789627654.986062,868.759,1298.052,420.991,868.685,18,19,39.6,1,,,6.50,e6cb37d5
m6-sweep,698e48f4232e,48,0,ran,qwen2.5:1.5b,short,0,200,c064.1,1789627655.486288,1789627656.800426,885.267,1314.05,439.503,885.221,18,19,39.647,1,,,6.14,e9f89c72
m6-sweep,7c1a7bdc3547,49,0,ran,qwen2.5:1.5b,short,0,200,c064.1,1789627657.300652,1789627658.607497,869.807,1306.741,419.482,869.762,18,19,38.907,1,,,6.14,5d149b6d
m6-sweep,c819e5e92243,50,0,ran,qwen2.5:1.5b,short,0,200,c064.1,1789627659.107699,1789627660.403406,865.325,1295.589,419.363,865.249,18,19,39.511,1,,,7.41,be0ece9b
m6-sweep,fddc61ecc3f4,51,0,ran,qwen2.5:1.5b,short,0,200,c064.1,1789627660.903688,1789627662.217523,887.894,1313.732,438.407,887.84,18,19,39.921,1,,,7.41,a113e3f3
m6-sweep,765d44a3788d,52,0,ran,qwen2.5:1.5b,short,0,200,c064.1,1789627662.717732,1789627664.014805,872.194,1296.987,430.003,872.12,18,19,40.019,1,,,7.41,a36eec7e
m6-sweep,3fe10757dad2,0,1,ran,qwen2.5:0.5b,short,0,100,c065.1,1789627666.532924,1789627669.811583,3056.106,3278.565,230.638,3056.062,24,25,103.39,1,,,6.98,3ea3bcc9
m6-sweep,32a282638c4a,1,1,ran,qwen2.5:0.5b,short,0,100,c065.1,1789627670.311806,1789627671.015664,476.355,703.752,223.97,476.291,24,25,101.145,1,,,6.74,f1843dd9
m6-sweep,ccef22278a8a,2,1,ran,qwen2.5:0.5b,short,0,100,c065.1,1789627671.515847,1789627672.239589,486.878,723.659,231.219,486.839,31,32,126.699,1,,,6.74,63e7563e
m6-sweep,df1e7b1a88a6,3,0,ran,qwen2.5:0.5b,short,0,100,c065.1,1789627672.739798,1789627673.457944,477.638,718.058,224.465,477.595,24,25,95.666,1,,,6.74,c69f1dba
m6-sweep,c51613a5c2f1,4,0,ran,qwen2.5:0.5b,short,0,100,c065.1,1789627673.958165,1789627674.666006,477.741,707.703,225.307,477.688,24,25,100.016,1,,,6.74,143de582
m6-sweep,6ac46897f1a6,5,0,ran,qwen2.5:0.5b,short,0,100,c065.1,1789627675.166265,1789627675.875284,480.779,708.834,229.598,480.725,24,25,100.853,1,,,6.60,2404b226
m6-sweep,2c1c94caeef3,6,0,ran,qwen2.5:0.5b,short,0,100,c065.1,1789627676.375659,1789627677.085402,487.461,709.66,230.776,487.406,24,25,103.511,1,,,6.60,8a33b215
m6-sweep,595e17dc06d7,7,0,ran,qwen2.5:0.5b,short,0,100,c065.1,1789627677.585634,1789627678.293702,484.989,707.968,232.22,484.947,39,40,170.42,1,,,6.60,c4b1308b
m6-sweep,bd094d8f3b7d,8,0,ran,qwen2.5:0.5b,short,0,100,c065.1,1789627678.793947,1789627679.492983,475.509,698.886,224.555,475.456,24,25,102.965,1,,,6.60,fc2cdf64
m6-sweep,148b2530ad37,9,0,ran,qwen2.5:0.5b,short,0,100,c065.1,1789627679.993386,1789627680.709444,474.598,715.891,222.764,474.549,24,25,95.32,1,,,6.31,d506d4de
m6-sweep,127998ada408,10,0,ran,qwen2.5:0.5b,short,0,100,c065.1,1789627681.209772,1789627681.916859,480.871,706.989,227.525,480.794,24,25,101.717,1,,,6.31,b59f5719
m6-sweep,e86a804443a3,11,0,ran,qwen2.5:0.5b,short,0,100,c065.1,1789627682.417109,1789627683.127364,486.259,710.158,232.664,486.224,24,25,102.725,1,,,6.31,337fe0fe
m6-sweep,1b94bbad0d3c,12,0,ran,qwen2.5:0.5b,short,0,100,c065.1,1789627683.627549,1789627684.339562,482.998,711.896,232.974,482.944,24,25,100.481,1,,,6.31,905c4cdf
m6-sweep,e8560f0e6033,13,0,ran,qwen2.5:0.5b,short,0,100,c065.1,1789627684.839825,1789627685.545236,485.904,705.314,231.672,485.853,31,32,136.731,1,,,5.88,0ec7d264
m6-sweep,8c923be0063c,14,0,ran,qwen2.5:0.5b,short,0,100,c065.1,1789627686.045451,1789627686.767952,488.284,722.407,227.763,488.231,24,25,98.239,1,,,5.88,d6d3f17a
m6-sweep,c25709eff310,15,0,ran,qwen2.5:0.5b,short,0,100,c065.1,1789627687.26815,1789627687.975595,478.253,707.317,225.515,478.217,24,25,100.409,1,,,5.88,3f4bccd0
m6-sweep,b50b56fae32e,16,0,ran,qwen2.5:0.5b,short,0,100,c065.1,1789627688.475888,1789627689.190827,485.816,714.853,233.644,485.763,24,25,100.421,1,,,5.88,bed0d141
m6-sweep,fd7b7da838e0,17,0,ran,qwen2.5:0.5b,short,0,100,c065.1,1789627689.691048,1789627690.402547,490.448,711.39,233.197,490.413,24,25,104.099,1,,,6.77,8d66cbd9
m6-sweep,40d89be0d654,18,0,ran,qwen2.5:0.5b,short,0,100,c065.1,1789627690.902771,1789627691.612509,482.566,709.648,231.124,482.53,24,25,101.285,1,,,6.77,a1bfc722
m6-sweep,f2a814d822aa,19,0,ran,qwen2.5:0.5b,short,0,100,c065.1,1789627692.112935,1789627692.824313,486.932,711.293,231.358,486.897,24,25,102.514,1,,,6.77,9d7302de
m6-sweep,0a4630d8dd3d,20,0,ran,qwen2.5:0.5b,short,0,100,c065.1,1789627693.324544,1789627694.035548,486.091,710.896,230.212,486.055,24,25,102.311,1,,,6.77,5467bbad
m6-sweep,e32f4ca73874,21,0,ran,qwen2.5:0.5b,short,0,100,c065.1,1789627694.535774,1789627695.244835,485.342,708.949,232.816,485.254,31,32,134.164,1,,,6.63,db2c0744
m6-sweep,0cfac5a49dc6,22,0,ran,qwen2.5:0.5b,short,0,100,c065.1,1789627695.745087,1789627696.466311,479.277,721.141,225.142,479.231,31,32,124.036,1,,,6.63,c64377c4
