wall,loadavg_1m,cpu_busy_pct,rt_ratio_dl,rt_ratio_ul,gpu_temp_c,gpu_util_pct,gpu_mem_mib
1789622855.226,7.41,11.7,0.9372,0.9372,66,0,2863
1789622856.228,7.41,11.3,0.9382,0.9382,65,0,2863
1789622857.23,7.06,13.9,0.9232,0.9232,65,0,685
1789622858.233,7.06,15.3,0.9089,0.9093,64,2,777
1789622859.235,7.06,26.1,0.917,0.9176,65,5,1257
1789622860.237,7.06,28.6,0.9194,0.9194,66,0,1257
1789622861.239,7.06,29.1,0.9161,0.9151,71,67,1259
1789622862.241,6.97,23.3,0.9177,0.9187,65,1,1259
1789622863.244,6.97,13.0,0.92,0.92,66,0,1259
1789622864.246,6.97,24.5,0.9199,0.9197,71,0,1259
1789622865.249,6.97,24.4,0.9214,0.9207,65,67,1259
1789622866.251,6.97,12.8,0.9191,0.9201,65,0,1259
1789622867.253,6.73,25.3,0.9214,0.9204,68,0,1259
1789622868.255,6.73,25.2,0.9248,0.9258,68,66,1259
1789622869.257,6.73,10.9,0.9292,0.9292,65,0,1259
1789622870.259,6.73,25.1,0.9262,0.9262,67,0,1259
1789622871.261,6.73,24.9,0.9232,0.9232,68,71,1259
1789622872.264,6.51,11.5,0.9318,0.9318,65,0,1259
1789622873.265,6.51,25.5,0.9232,0.9225,66,0,1259
1789622874.268,6.51,25.1,0.9262,0.9269,68,72,1259
1789622875.27,6.51,12.6,0.9341,0.9331,65,0,1259
1789622876.272,6.51,23.9,0.9283,0.9283,66,0,1259
1789622877.274,6.47,25.0,0.9252,0.9252,68,72,1259
1789622878.276,6.47,13.0,0.9322,0.9332,64,0,1259
1789622879.277,6.47,22.7,0.9263,0.9263,65,0,1259
1789622880.279,6.47,24.9,0.9344,0.9344,68,69,1259
1789622881.281,6.47,15.0,0.934,0.934,64,0,1259
1789622882.283,7.56,20.8,0.9311,0.9301,65,0,1259
1789622883.286,7.56,25.9,0.9361,0.9365,68,70,1259
1789622884.288,7.56,15.7,0.9341,0.9341,64,0,1259
1789622885.29,7.56,20.3,0.9351,0.9357,65,0,1259
1789622886.292,7.56,26.1,0.9263,0.9253,68,71,1259
1789622887.294,7.27,17.7,0.93,0.931,64,0,1259
1789622888.296,7.27,20.4,0.9272,0.9272,65,0,1259
1789622889.298,7.27,26.0,0.926,0.926,68,69,1259
1789622890.3,7.27,17.9,0.9412,0.9412,64,0,1259
1789622891.302,7.27,18.5,0.9305,0.9305,64,0,1259
1789622892.304,6.93,24.7,0.9293,0.9293,68,70,1259
1789622893.306,6.93,19.0,0.9316,0.9306,64,0,1259
1789622894.308,6.93,16.4,0.9283,0.9287,64,0,1259
1789622895.31,6.93,24.3,0.9223,0.9219,68,57,1259
1789622896.314,6.93,17.7,0.9232,0.9242,63,9,1259
1789622897.316,6.77,15.6,0.9272,0.9272,64,0,1259
1789622898.318,6.77,24.0,0.9211,0.9211,69,42,1259
1789622899.32,6.77,20.2,0.9232,0.9222,63,30,1259
1789622900.322,6.77,14.9,0.9291,0.9291,64,0,1259
1789622901.324,6.77,25.0,0.9224,0.9224,68,28,1259
1789622902.326,6.39,21.3,0.9289,0.9299,63,40,1259
1789622903.328,6.39,14.2,0.9312,0.9312,64,0,1259
1789622904.33,6.39,24.9,0.9293,0.9283,69,16,1259
1789622905.333,6.39,22.9,0.9246,0.925,63,50,1259
1789622906.335,6.39,13.3,0.9334,0.934,63,0,1259
1789622907.336,6.04,25.0,0.9282,0.9282,68,5,1259
1789622908.34,6.04,23.1,0.9281,0.9281,63,60,1259
1789622909.342,6.04,14.1,0.9337,0.9333,63,0,1259
1789622910.344,6.04,17.0,0.9354,0.9355,63,0,1259
1789622911.346,6.04,20.6,0.9313,0.9306,64,0,1259
1789622912.348,5.88,26.3,0.934,0.935,67,71,1259
1789622913.35,5.88,17.9,0.9332,0.9332,63,0,1259
1789622914.352,5.88,21.5,0.9323,0.9323,64,0,1259
1789622915.354,5.88,24.9,0.9283,0.9273,67,73,1259
1789622916.356,5.88,18.7,0.9328,0.9337,63,0,1259
1789622917.358,7.01,17.2,0.9344,0.9334,63,0,1259
1789622918.36,7.01,24.8,0.9304,0.9308,67,64,1259
1789622919.362,7.01,19.9,0.9306,0.9302,63,1,1259
1789622920.365,7.01,15.9,0.932,0.933,63,0,1259
1789622921.367,6.93,25.2,0.9292,0.9292,67,56,1259
1789622922.369,6.93,21.3,0.9249,0.9249,62,71,1259
1789622923.371,6.93,15.1,0.931,0.9308,63,0,1259
1789622924.373,6.93,25.5,0.923,0.9232,67,0,1259
1789622925.376,6.93,22.7,0.9226,0.9226,62,61,1259
1789622926.378,6.77,15.8,0.9261,0.9261,63,0,1259
1789622927.38,6.77,26.1,0.915,0.914,67,4,1259
1789622928.383,6.77,20.7,0.9195,0.9195,62,70,1259
1789622929.386,6.77,15.4,0.9209,0.9209,63,0,1259
1789622930.388,6.77,24.8,0.922,0.922,67,0,1259
1789622931.39,6.55,22.0,0.9267,0.9277,62,73,1259
1789622932.393,6.55,15.1,0.9312,0.9305,63,0,1259
1789622933.395,6.55,24.8,0.9225,0.9232,67,0,1259
1789622934.397,6.55,22.9,0.9301,0.9291,62,72,1259
1789622935.399,6.55,13.2,0.9323,0.9333,63,0,1259
1789622936.401,6.50,25.1,0.9253,0.9243,67,0,1259
1789622937.404,6.50,24.0,0.9307,0.9307,62,72,1259
1789622938.406,6.50,11.9,0.9322,0.9332,63,0,1259
1789622939.407,6.50,11.3,0.9344,0.9334,62,0,1259
1789622940.409,6.50,12.3,0.9334,0.9334,61,0,1259
1789622941.411,6.46,13.2,0.9212,0.9222,60,2,777
1789622942.413,6.46,14.1,0.9241,0.9241,60,0,777
1789622943.416,6.46,15.5,0.9228,0.9228,60,9,1713
1789622944.419,6.46,34.0,0.927,0.927,60,84,1911
1789622945.421,6.46,37.2,0.9269,0.926,66,0,1911
1789622946.423,6.11,11.1,0.9383,0.9383,62,0,1911
1789622947.426,6.11,34.4,0.9245,0.9255,67,83,1911
1789622948.428,6.11,12.9,0.9342,0.9342,63,0,1911
1789622949.43,6.11,35.2,0.9301,0.9301,70,83,1911
1789622950.432,6.11,12.3,0.9352,0.9352,63,0,1911
1789622951.434,5.94,35.7,0.9269,0.9263,71,83,1911
1789622952.436,5.94,11.2,0.9352,0.9348,63,0,1911
1789622953.438,5.94,36.8,0.9222,0.9232,71,83,1911
1789622954.44,5.94,10.9,0.9365,0.9355,62,0,1911
1789622955.442,5.94,35.2,0.9271,0.9271,69,84,1911
1789622956.444,6.02,11.3,0.9372,0.9372,62,0,1911
1789622957.446,6.02,15.9,0.938,0.938,65,0,1911
1789622958.448,6.02,31.1,0.9182,0.9182,64,63,1911
1789622959.451,6.02,14.6,0.9279,0.9289,70,0,1911
1789622960.453,6.02,31.0,0.9178,0.9169,64,59,1911
1789622961.455,6.50,15.0,0.9268,0.9278,69,0,1911
1789622962.458,6.50,30.9,0.923,0.922,64,40,1911
1789622963.46,6.50,10.3,0.9332,0.9332,62,0,1911
1789622964.461,6.50,10.3,0.9343,0.9343,61,0,1911
1789622965.463,6.50,10.4,0.9333,0.9343,61,0,1911
1789622966.466,6.38,36.6,0.921,0.92,71,83,1911
1789622967.468,6.38,11.8,0.9322,0.9332,62,0,1911
1789622968.469,6.38,10.8,0.9353,0.9343,61,0,1911
1789622969.472,6.38,34.9,0.927,0.928,72,83,1911
1789622970.474,6.38,13.1,0.9342,0.9332,62,0,1911
1789622971.476,6.35,33.4,0.9282,0.9292,71,82,1911
1789622972.477,6.35,14.0,0.9315,0.9309,62,0,1911
1789622973.479,6.35,10.9,0.9365,0.9361,62,0,1911
1789622974.481,6.35,33.9,0.923,0.924,71,84,1911
1789622975.483,6.35,13.7,0.9343,0.9343,62,0,1911
1789622976.486,6.48,19.8,0.9337,0.9337,69,83,1911
1789622977.488,6.48,27.6,0.9234,0.9228,63,0,1911
1789622978.489,6.48,11.0,0.9363,0.9359,62,0,1911
1789622979.492,6.48,20.3,0.937,0.938,65,85,1911
1789622980.493,6.48,27.3,0.9285,0.9275,63,0,1911
1789622981.496,6.28,20.1,0.9369,0.9379,70,82,1911
1789622982.497,6.28,27.1,0.9335,0.9335,63,0,1911
1789622983.5,6.28,17.9,0.9351,0.9355,68,57,1911
1789622984.502,6.28,29.7,0.9272,0.9258,64,0,1911
1789622985.506,6.28,17.9,0.9327,0.9337,68,56,1911
1789622986.508,6.02,29.3,0.9301,0.9301,64,0,1911
1789622987.51,6.02,17.7,0.9362,0.9352,68,60,1911
1789622988.512,6.02,29.0,0.9262,0.9262,64,0,1911
1789622989.514,6.02,17.5,0.9333,0.9343,68,39,1911
1789622990.516,6.02,30.3,0.9213,0.9213,65,0,1911
1789622991.519,6.10,18.3,0.929,0.929,69,56,1911
1789622992.521,6.10,28.3,0.9195,0.9192,64,0,1911
1789622993.523,6.10,16.0,0.9248,0.9244,64,0,1911
1789622994.525,6.10,30.5,0.9161,0.9157,62,32,1911
1789622995.529,6.10,14.1,0.9285,0.9291,65,0,1911
1789622996.53,5.85,32.1,0.924,0.9244,62,1,1911
1789622997.533,5.85,14.7,0.932,0.931,66,20,1911
1789622998.535,5.85,32.4,0.9161,0.9171,62,14,1911
1789622999.538,5.85,18.3,0.9323,0.9323,65,8,1911
1789623000.54,5.85,28.2,0.9222,0.9222,68,71,1911
1789623001.542,5.94,19.3,0.9289,0.9289,64,0,1911
1789623002.544,5.94,28.1,0.9292,0.9282,69,77,1911
1789623003.547,5.94,17.8,0.9342,0.9352,64,0,1911
1789623004.549,5.94,30.2,0.9299,0.9299,71,50,1911
1789623005.551,5.94,11.2,0.9372,0.9372,65,0,1911
1789623006.553,5.63,11.0,0.9393,0.9383,62,0,1911
1789623007.556,5.63,37.5,0.9259,0.9259,61,0,1911
1789623008.558,5.63,11.5,0.9373,0.9373,72,84,1911
1789623009.56,5.63,29.5,0.9281,0.9281,62,0,1911
1789623010.562,5.63,18.9,0.9303,0.9303,70,82,1911
1789623011.565,5.42,29.6,0.9249,0.9251,63,0,1911
1789623012.567,5.42,17.7,0.9315,0.9313,71,82,1911
1789623013.569,5.42,29.9,0.9275,0.9275,63,0,1911
1789623014.571,5.42,17.7,0.9322,0.9322,71,82,1911
1789623015.573,5.42,11.2,0.9353,0.9363,63,0,1911
1789623016.576,5.38,31.9,0.9234,0.9226,62,0,1911
1789623017.578,5.38,16.1,0.9361,0.9359,71,82,1911
1789623018.58,5.38,11.3,0.9382,0.9382,63,0,1911
1789623019.582,5.38,37.9,0.9304,0.9314,62,0,1911
1789623020.584,5.38,11.4,0.9341,0.9341,71,36,1911
1789623021.586,6.31,36.4,0.9291,0.9281,62,1,1911
1789623022.589,6.31,15.2,0.9336,0.9346,72,20,1911
1789623023.591,6.31,32.1,0.9234,0.9234,62,47,1911
1789623024.593,6.31,9.4,0.9283,0.9273,72,0,1911
1789623025.595,6.31,12.1,0.9271,0.9281,62,0,1911
1789623026.596,6.37,33.0,0.9193,0.9183,61,46,1911
1789623027.598,6.37,9.1,0.9312,0.9312,72,0,1911
1789623028.6,6.37,8.7,0.9323,0.9333,62,0,1911
1789623029.603,6.37,8.7,0.9349,0.9339,61,0,1911
1789623030.605,6.37,9.5,0.9331,0.9341,61,0,1911
1789623031.607,7.14,25.9,0.9248,0.9248,60,0,1911
1789623032.609,7.14,21.5,0.9303,0.9293,69,82,1911
1789623033.611,7.14,30.4,0.9301,0.9301,63,0,1911
1789623034.613,7.14,17.5,0.9294,0.9304,71,84,1911
1789623035.615,7.14,24.6,0.9298,0.9295,63,0,1911
1789623036.618,6.97,23.9,0.9281,0.9281,69,82,1911
1789623037.62,6.97,23.8,0.9351,0.9353,63,0,1911
1789623038.622,6.97,23.4,0.9262,0.9252,70,81,1911
1789623039.624,6.97,13.5,0.9364,0.9364,63,0,1911
1789623040.627,6.97,34.6,0.923,0.923,62,31,1911
1789623041.629,6.57,14.3,0.9337,0.9347,71,1,1911
1789623042.631,6.57,33.3,0.928,0.928,62,28,1911
1789623043.633,6.57,9.5,0.9382,0.9382,72,0,1911
1789623044.636,6.57,33.4,0.9288,0.9288,62,0,1911
1789623045.638,6.57,12.2,0.9273,0.9263,71,83,1911
1789623046.64,6.61,34.8,0.9197,0.9197,63,0,1911
1789623047.642,6.61,13.2,0.9323,0.9333,71,83,1911
1789623048.644,6.61,10.7,0.939,0.939,63,0,1911
1789623049.646,6.61,37.5,0.9322,0.9312,62,0,1911
1789623050.648,6.61,10.9,0.9363,0.9363,71,81,1911
1789623051.65,6.64,36.6,0.9312,0.9312,62,0,1911
1789623052.652,6.64,10.9,0.9374,0.9384,72,70,1911
1789623053.654,6.64,35.8,0.9171,0.9171,62,0,1911
1789623054.656,6.64,10.8,0.9371,0.9364,72,0,1911
1789623055.658,6.64,36.0,0.9114,0.9121,63,39,1911
1789623056.66,6.51,8.6,0.9282,0.9272,72,0,1911
1789623057.663,6.51,15.7,0.9257,0.9267,63,0,1911
1789623058.664,6.51,30.0,0.9153,0.9143,62,84,1911
1789623059.667,6.51,17.0,0.9265,0.9268,66,0,1911
1789623060.669,6.51,29.9,0.9155,0.9152,62,84,1911
1789623061.671,6.55,20.8,0.9263,0.9273,67,0,1911
1789623062.673,6.55,27.4,0.9172,0.9172,64,81,1911
1789623063.675,6.55,20.0,0.9311,0.9301,65,0,1911
1789623064.677,6.55,25.2,0.9234,0.9244,67,82,1911
1789623065.68,6.55,13.8,0.9354,0.9344,65,0,1911
1789623066.682,6.50,32.5,0.9311,0.9311,62,85,1911
1789623067.683,6.50,11.2,0.9354,0.9354,72,0,1911
1789623068.685,6.50,11.6,0.9345,0.9355,62,0,1911
1789623069.687,6.50,12.5,0.9324,0.9324,61,0,1911
1789623070.689,6.50,13.3,0.9282,0.9272,61,2,685
1789623071.691,6.46,13.6,0.9258,0.9268,61,3,685
1789623072.694,6.46,45.3,0.9086,0.9083,60,4,1257
1789623073.696,6.46,28.3,0.9231,0.9233,66,0,1257
1789623074.698,6.46,25.5,0.9293,0.9293,66,0,1259
1789623075.7,6.46,25.5,0.9321,0.9321,67,0,1259
1789623076.702,7.15,25.4,0.9293,0.9293,67,4,1259
1789623077.705,7.15,24.2,0.9218,0.9216,66,27,1259
1789623078.707,7.15,22.3,0.9255,0.9257,66,47,1259
1789623079.71,7.15,22.9,0.9275,0.9265,67,64,1259
1789623080.712,7.15,20.2,0.927,0.928,62,72,1259
1789623081.715,6.97,24.2,0.9225,0.9215,62,72,1259
1789623082.717,6.97,23.0,0.9281,0.9281,62,73,1259
1789623083.72,6.97,23.1,0.9289,0.9299,63,59,1259
1789623084.721,6.97,23.3,0.9315,0.9305,66,41,1259
1789623085.723,6.97,24.9,0.9243,0.9253,66,20,1259
1789623086.725,6.82,24.5,0.9262,0.9262,65,6,1259
1789623087.727,6.82,26.9,0.9151,0.9145,62,0,1259
1789623088.73,6.82,24.2,0.913,0.9126,62,0,1259
1789623089.732,6.82,24.8,0.9153,0.9163,62,0,1259
1789623090.734,6.82,25.9,0.9219,0.9216,62,0,1259
1789623091.736,6.43,26.3,0.9247,0.9249,63,0,1259
1789623092.739,6.43,25.0,0.9231,0.9221,63,25,1259
1789623093.741,6.43,23.5,0.9202,0.9209,63,38,1259
1789623094.743,6.43,23.4,0.9195,0.9198,64,51,1259
1789623095.746,6.43,22.8,0.9226,0.9216,64,64,1259
1789623096.748,7.60,22.6,0.924,0.924,67,73,1259
1789623097.751,7.60,24.2,0.9202,0.9212,67,69,1259
1789623098.754,7.60,23.8,0.9249,0.9249,67,67,1259
1789623099.756,7.60,22.9,0.93,0.9298,67,74,1259
1789623100.759,7.60,23.6,0.9265,0.9267,67,56,1259
1789623101.76,7.23,24.8,0.9264,0.9264,67,36,1259
1789623102.762,7.23,26.2,0.9223,0.9213,66,13,1259
1789623103.764,7.23,24.6,0.9225,0.9225,63,0,1259
1789623104.766,7.23,25.5,0.9305,0.9305,62,0,1259
1789623105.768,7.23,25.2,0.9284,0.9284,62,0,1259
1789623106.769,6.89,25.0,0.9243,0.9243,62,0,1259
1789623107.772,6.89,25.9,0.9251,0.9251,62,0,1259
1789623108.774,6.89,25.8,0.9272,0.9282,62,0,1259
1789623109.776,6.89,24.8,0.9232,0.9222,63,0,1259
1789623110.778,6.89,24.4,0.9212,0.9212,63,16,1259
1789623111.78,6.82,23.5,0.9308,0.9308,63,36,1259
1789623112.782,6.82,23.2,0.932,0.932,64,54,1259
1789623113.784,6.82,23.6,0.9281,0.9291,65,72,1259
1789623114.787,6.82,22.4,0.9249,0.9249,67,20,1259
1789623115.79,6.82,24.1,0.9301,0.9301,67,42,1259
1789623116.792,6.83,23.6,0.9319,0.9319,67,66,1259
1789623117.794,6.83,23.2,0.9312,0.9312,66,71,1259
1789623118.797,6.83,22.6,0.9284,0.9284,67,71,1259
1789623119.8,6.83,22.4,0.9285,0.9275,66,72,1259
1789623120.802,6.83,22.2,0.9153,0.9161,66,73,1259
1789623121.804,6.45,25.0,0.9163,0.9155,62,55,1259
1789623122.806,6.45,24.5,0.9162,0.9162,62,31,1259
1789623123.808,6.45,24.7,0.9182,0.9192,62,10,1259
1789623124.81,6.45,24.8,0.9263,0.9263,62,0,1259
1789623125.812,6.45,24.6,0.9241,0.9241,62,0,1259
1789623126.814,6.49,25.1,0.9241,0.9238,62,0,1259
1789623127.816,6.49,25.0,0.924,0.9236,63,0,1259
1789623128.818,6.49,10.6,0.9334,0.933,63,0,1259
1789623129.82,6.49,9.4,0.9351,0.9361,62,0,1259
1789623130.822,6.49,13.3,0.9323,0.9313,60,0,1259
1789623131.824,6.29,13.3,0.9253,0.9263,60,4,777
1789623132.826,6.29,14.1,0.9328,0.9318,60,1,777
1789623133.828,6.29,15.3,0.9284,0.9292,60,25,2613
1789623134.83,6.29,31.6,0.9258,0.9261,60,7,2857
1789623135.832,6.29,27.5,0.9212,0.9212,70,87,2863
1789623136.835,7.15,36.0,0.9148,0.9148,62,0,2863
1789623137.837,7.15,26.3,0.9222,0.9212,72,89,2863
1789623138.84,7.15,38.0,0.9213,0.9223,63,20,2863
1789623139.842,7.15,21.9,0.9251,0.9251,72,88,2863
1789623140.844,7.15,39.3,0.9201,0.9201,62,66,2863
1789623141.846,6.98,20.9,0.9292,0.9292,67,0,2863
1789623142.85,6.98,41.3,0.9178,0.9178,71,88,2863
1789623143.853,6.98,35.1,0.9161,0.9161,66,0,2863
1789623144.855,6.98,31.8,0.9283,0.9273,72,88,2863
1789623145.857,6.98,31.3,0.933,0.933,65,0,2863
1789623146.859,7.86,33.4,0.9258,0.9268,73,86,2863
1789623147.861,7.86,31.0,0.9341,0.9335,65,0,2863
1789623148.863,7.86,30.8,0.9274,0.928,72,87,2863
1789623149.866,7.86,32.0,0.9307,0.9307,65,0,2863
1789623150.868,7.86,36.4,0.9152,0.9152,73,88,2863
1789623151.871,8.43,42.5,0.9133,0.9133,72,90,2863
1789623152.875,8.43,36.0,0.9164,0.9174,68,0,2863
1789623153.877,8.43,28.8,0.9162,0.9152,73,89,2863
1789623154.879,8.43,35.2,0.921,0.921,65,0,2863
1789623155.882,8.43,38.6,0.9215,0.9205,73,87,2863
1789623156.885,8.08,38.1,0.9258,0.9266,64,0,2863
1789623157.887,8.08,25.6,0.9221,0.9213,74,89,2863
1789623158.89,8.08,37.6,0.9233,0.9243,65,0,2863
1789623159.893,8.08,37.2,0.911,0.911,73,63,2863
1789623160.895,8.08,42.7,0.9087,0.9087,73,89,2863
1789623161.898,8.87,29.6,0.9174,0.9174,66,0,2863
1789623162.9,8.87,36.6,0.9099,0.9099,74,88,2863
1789623163.903,8.87,40.9,0.907,0.907,72,52,2863
1789623164.905,8.87,22.2,0.9221,0.9221,73,89,2863
1789623165.907,8.87,41.9,0.923,0.922,72,50,2863
1789623166.91,8.32,24.8,0.9308,0.9318,73,89,2863
1789623167.912,8.32,39.5,0.925,0.925,73,89,2863
1789623168.914,8.32,19.9,0.9268,0.9258,73,88,2863
1789623169.916,8.32,40.1,0.9143,0.9153,75,68,2863
1789623170.918,8.32,36.9,0.9132,0.9132,73,66,2863
1789623171.921,8.05,39.8,0.9136,0.9136,73,88,2863
1789623172.924,8.05,37.8,0.9171,0.9171,73,0,2863
1789623173.927,8.05,41.8,0.9234,0.9234,74,89,2863
1789623174.929,8.05,32.0,0.9212,0.9202,68,0,2863
1789623175.931,8.05,40.4,0.9263,0.927,73,89,2863
1789623176.933,8.77,37.2,0.9285,0.928,65,37,2863
1789623177.937,8.77,37.9,0.9274,0.9278,75,88,2863
1789623178.94,8.77,39.1,0.9203,0.9197,73,89,2863
1789623179.942,8.77,24.4,0.9326,0.9336,74,0,2863
1789623180.944,8.77,25.2,0.929,0.928,74,88,2863
1789623181.946,9.59,39.1,0.9142,0.915,65,57,2863
1789623182.948,9.59,24.5,0.9242,0.9244,75,89,2863
1789623183.951,9.59,34.9,0.917,0.917,65,0,2863
1789623184.953,9.59,37.9,0.9092,0.9092,75,89,2863
1789623185.955,9.59,40.6,0.9209,0.9209,65,76,2863
1789623186.958,9.14,23.2,0.9265,0.9265,75,71,2863
1789623187.96,9.14,29.5,0.9239,0.9229,73,88,2863
1789623188.963,9.14,34.5,0.9177,0.9187,66,0,2863
1789623189.965,9.14,41.1,0.9112,0.9102,74,88,2863
1789623190.967,9.14,36.4,0.9121,0.9131,66,18,2863
1789623191.969,8.57,38.8,0.9082,0.9082,75,83,2863
1789623192.971,8.57,34.0,0.927,0.927,73,88,2863
1789623193.973,8.57,29.9,0.932,0.932,67,0,2863
1789623194.976,8.57,44.2,0.9206,0.9206,74,87,2863
1789623195.979,8.57,34.1,0.9149,0.9149,67,0,2863
1789623196.982,9.25,38.3,0.928,0.927,74,89,2863
1789623197.984,9.25,39.1,0.9308,0.9318,66,50,2863
1789623198.986,9.25,23.7,0.9303,0.9303,75,4,2863
1789623199.988,9.25,44.4,0.913,0.913,74,88,2863
1789623200.99,9.25,32.0,0.9229,0.9229,67,0,2863
1789623201.993,8.83,24.1,0.9249,0.9246,75,86,2863
1789623202.995,8.83,38.7,0.9298,0.9291,74,88,2863
1789623203.999,8.83,37.6,0.9169,0.9179,75,88,2863
1789623205.001,8.83,39.9,0.9211,0.9201,73,88,2863
1789623206.003,8.83,23.2,0.9283,0.9293,75,89,2863
1789623207.004,8.76,29.7,0.9305,0.9295,73,89,2863
1789623208.006,8.76,33.2,0.9341,0.9361,67,0,2863
1789623209.008,8.76,40.3,0.9105,0.9085,75,86,2863
1789623210.011,8.76,37.3,0.9155,0.9155,67,0,2863
1789623211.013,8.76,22.1,0.9274,0.9274,75,88,2863
1789623212.015,9.42,38.9,0.9268,0.9285,66,16,2863
1789623213.018,9.42,24.9,0.932,0.9312,75,88,2863
1789623214.02,9.42,33.3,0.9311,0.9301,66,89,2863
1789623215.022,9.42,31.2,0.9353,0.9363,69,0,2863
1789623216.025,9.42,43.3,0.9191,0.9191,75,89,2863
1789623217.027,8.99,34.1,0.9089,0.9087,68,31,2863
1789623218.029,8.99,36.9,0.906,0.9063,76,88,2863
1789623219.032,8.99,35.9,0.9111,0.9111,66,58,2863
1789623220.035,8.99,37.8,0.9077,0.9077,76,28,2863
1789623221.038,8.99,39.6,0.9152,0.9152,75,89,2863
1789623222.041,8.51,23.6,0.9265,0.9255,75,32,2863
1789623223.044,8.51,40.9,0.9222,0.9232,76,88,2863
1789623224.046,8.51,37.3,0.935,0.9348,66,0,2863
1789623225.048,8.51,44.7,0.9182,0.9174,76,85,2863
1789623226.051,8.51,35.1,0.9081,0.9091,73,37,2863
1789623227.053,8.31,22.6,0.9214,0.9204,75,88,2863
1789623228.055,8.31,40.8,0.9121,0.9131,75,87,2863
1789623229.057,8.31,35.1,0.9142,0.9133,76,88,2863
1789623230.059,8.31,9.2,0.9341,0.9341,66,0,2863
1789623231.061,8.31,10.2,0.9353,0.9363,64,0,2863
1789623232.064,8.84,31.5,0.9199,0.9189,68,13,2863
1789623233.066,8.84,14.1,0.9283,0.9293,67,18,2863
1789623234.068,8.84,34.3,0.9173,0.9173,73,74,2865
1789623235.07,8.84,14.5,0.9285,0.9285,66,0,2865
1789623236.073,8.84,45.0,0.927,0.927,74,88,2865
1789623237.075,8.53,16.5,0.9287,0.9287,66,0,2865
1789623238.077,8.53,34.2,0.9014,0.9004,75,88,2865
1789623239.08,8.53,18.2,0.9145,0.9145,66,0,2865
1789623240.082,8.53,21.7,0.9259,0.9269,75,89,2865
1789623241.095,8.53,23.2,0.9284,0.9274,65,0,2865
1789623242.098,8.33,15.6,0.934,0.935,65,0,2865
1789623243.1,8.33,41.8,0.9269,0.9269,74,88,2865
1789623244.103,8.33,22.7,0.9252,0.9252,65,0,2865
1789623245.105,8.33,36.1,0.9172,0.9162,75,89,2865
1789623246.108,8.33,22.4,0.9269,0.9279,65,0,2865
1789623247.109,7.82,20.8,0.9274,0.9274,75,89,2865
1789623248.113,7.82,29.0,0.922,0.922,65,0,2865
1789623249.115,7.82,33.7,0.9137,0.9137,75,88,2865
1789623250.118,7.82,25.9,0.9163,0.9163,65,0,2865
1789623251.12,7.82,32.4,0.9092,0.9082,75,88,2865
1789623252.122,7.60,30.9,0.9141,0.9141,65,0,2865
1789623253.125,7.60,27.1,0.915,0.915,68,44,2865
1789623254.127,7.60,41.6,0.9235,0.9245,72,57,2865
1789623255.13,7.60,17.8,0.9221,0.9221,65,0,2865
1789623256.132,7.60,18.1,0.9249,0.9239,75,88,2865
1789623257.135,8.35,32.3,0.9132,0.9134,65,72,2865
1789623258.137,8.35,27.0,0.9181,0.9179,67,0,2865
1789623259.14,8.35,30.2,0.9186,0.9188,73,90,2865
1789623260.144,8.35,14.1,0.9323,0.9331,65,0,2865
1789623261.146,8.35,43.9,0.9182,0.9172,73,89,2865
1789623262.15,7.92,20.6,0.9264,0.9273,65,0,2865
1789623263.153,7.92,17.9,0.9265,0.9255,75,29,2865
1789623264.156,7.92,32.3,0.9183,0.9193,65,68,2865
1789623265.158,7.92,26.5,0.9193,0.9193,67,0,2865
1789623266.161,7.92,39.2,0.9127,0.9117,70,87,2865
1789623267.164,7.69,21.1,0.9259,0.9259,65,0,2865
1789623268.166,7.69,31.1,0.9169,0.9169,74,32,2865
1789623269.168,7.69,26.4,0.9239,0.9249,64,60,2865
1789623270.171,7.69,16.6,0.9306,0.9306,65,0,2865
1789623271.173,7.69,35.2,0.9172,0.9162,73,87,2865
1789623272.176,8.27,30.2,0.9261,0.9267,64,6,2865
1789623273.178,8.27,23.6,0.93,0.9294,66,0,2865
1789623274.181,8.27,39.1,0.915,0.915,73,87,2865
1789623275.184,8.27,23.0,0.9257,0.9267,65,0,2865
1789623276.186,8.27,29.3,0.922,0.9211,70,4,2865
1789623277.189,8.09,39.4,0.9155,0.9155,69,87,2865
1789623278.192,8.09,20.7,0.9264,0.9264,66,0,2865
1789623279.194,8.09,35.3,0.9142,0.9152,73,89,2865
1789623280.197,8.09,22.0,0.9286,0.9276,64,0,2865
1789623281.199,8.09,27.5,0.9187,0.9187,74,89,2865
1789623282.202,7.76,21.1,0.9179,0.9189,65,0,2865
1789623283.204,7.76,27.7,0.9121,0.9111,74,29,2865
1789623284.207,7.76,39.3,0.9308,0.9318,64,71,2865
1789623285.21,7.76,19.6,0.929,0.929,65,0,2865
1789623286.211,7.76,18.4,0.9232,0.9232,73,78,2865
1789623287.214,7.46,30.7,0.9181,0.9181,64,23,2865
1789623288.216,7.46,26.8,0.915,0.915,70,1,2865
1789623289.218,7.46,23.0,0.922,0.921,70,88,2865
1789623290.22,7.46,21.7,0.9258,0.9268,64,0,2865
1789623291.223,7.46,16.7,0.9281,0.9281,74,62,2865
1789623292.225,7.50,31.5,0.9321,0.9311,64,31,2865
1789623293.227,7.50,28.1,0.9422,0.9422,69,0,2865
